pid,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
59,211,73,73081,357090,175000,NA,T,3125,117,2,1,6,10,4,1,3,1,5,2,0,1,2,0,2,NA,2,2,3,1,2,2,0,2002,2,2,5,2,NA,1,CHICAGO,60657,2370,0.7443037974683544,0.013080168776371307,0.1189873417721519,0.07215189873417721,0.09957805907172995,14000,Chicago,0,0,2,1,0,0,BURLEY,LAKE VIEW HS,6.89,158125,FALSE,TRUE,TRUE
60,203,72,72321,41710,25570,NA,W,4650,122,NA,1,1,7,5,1,3,1,5,2,0,1,1,0,2,NA,2,2,7,NA,NA,NA,0,1500,1,1,5,1,NA,1,CHICAGO,60628,4160,0.018990384615384614,0.9444711538461539,0,0.024278846153846154,0.012259615384615384,14000,Chicago,0,0,1,0,0,0,FERNWOOD,JULIAN HS,6.908,41167,FALSE,FALSE,TRUE
61,208,32,32227,265700,101590,NA,W,19351,26,NA,3,1,9,4,1,3,1,5,1,2,2,2,1,2,NA,2,2,5,2,1,1,0,4588,2,1,2,1,NA,NA,OLYMPIA FIELDS,60461,4171,0.21961160393191081,0.7379525293694558,0.025653320546631504,0,0.030927835051546393,55938,Olympia Fields,0,0,1,0,0,0,SCHOOL DISTRICT 161,RICH TOWNSHIP HIGH SCHOOL  227,17.334,97237,TRUE,TRUE,TRUE
62,203,32,32120,23800,36190,NA,W,11138,67,NA,3,1,6,3,2,3,2,5,1,0,3,1,1,2,NA,2,2,3,1,2,2,0,1248,2,1,1,NA,NA,NA,PARK FOREST,60466,4957,0.28706879160782733,0.5844260641517046,0,0.0841234617712326,0.08533387129312084,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,37.326,55570,FALSE,TRUE,TRUE
63,211,77,77102,104340,36710,NA,W,3125,116,2,2,1,12,6,1,1,2,5,2,0,3,3,0,2,2,2,2,1,1,2,2,0,2582,2,2,2,NA,NA,NA,CHICAGO,60624,1488,0.05510752688172043,0.885752688172043,0,0.05712365591397849,0.004032258064516129,14000,Chicago,0,0,1,0,0,0,GREGORY,MANLEY HS,6.913,28750,FALSE,TRUE,TRUE
64,203,22,22085,208210,201420,NA,W,22380,64,NA,3,1,6,3,1,1,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1204,2,1,1,NA,NA,NA,GLENVIEW,60025,4378,0.7800365463682046,0.007537688442211055,0.11717679305619004,0.07035175879396985,0.046368204659661946,29938,Glenview,0,0,3,1,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.164,83894,FALSE,TRUE,TRUE
65,206,25,25180,715720,192000,NA,W,16000,71,NA,1,1,13,5,1,1,1,5,1,1,2,4,1,2,2,1,2,7,NA,NA,NA,0,3802,2,1,2,3,NA,1,GLENVIEW,60025,4792,0.8950333889816361,0.018989983305509182,0.03005008347245409,0.046535893155258766,0.018781302170283808,29938,Glenview,0,0,1,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.153,113750,FALSE,FALSE,TRUE
66,203,29,29100,168160,29800,NA,W,9170,63,NA,1,1,6,3,4,3,1,5,2,0,2,1,0,2,2,2,2,2,1,2,2,0,1231,2,1,1,3,NA,NA,ROLLING MEADOWS,60008,4566,0.7490144546649146,0.01971090670170828,0.04686815593517302,0.16732369689005694,0.03416557161629435,65338,Rolling Meadows,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,ARLINGTON HTS TWNSHP H S 214,9.977,72627,FALSE,TRUE,TRUE
67,206,72,72300,198460,71250,NA,W,7500,142,NA,1,1,8,5,1,3,2,5,2,2,1,2,1,NA,NA,2,2,7,NA,NA,NA,0,2336,2,1,2,3,NA,1,CHICAGO,60643,5893,0.16714746309180384,0.7690480230782284,6.787714237230613e-4,0.05735618530459868,0.01153911420329204,14000,Chicago,0,0,1,0,0,0,CLISSOLD,MORGAN PARK HS,6.908,54896,FALSE,FALSE,TRUE
68,206,17,17041,456240,92230,NA,W,5590,99,NA,4,1,8,4,1,3,1,5,2,1,3,2,1,2,2,2,2,1,4,1,2,0,2695,2,1,2,NA,NA,NA,EVANSTON,60201,4431,0.6316858496953284,0.05664635522455427,0.18415707515233581,0.0941096817874069,0.060708643647032275,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.105,36406,FALSE,TRUE,TRUE
69,203,37,37092,6100,96830,NA,T,21518,137,NA,1,1,5,3,4,3,1,5,2,0,2,1,0,2,NA,2,2,7,NA,NA,NA,0,1004,2,1,1,3,NA,NA,SOUTH HOLLAND,60473,2838,0.14799154334038056,0.8146582100070472,0,0.03171247357293869,0.01127554615926709,70850,South Holland,0,0,1,0,0,0,SCHOOL DISTRICT  151,THORNTON TOWNSHIP HIGH SCHOOL  205,20.024,63750,FALSE,FALSE,TRUE
70,203,31,31110,165560,39900,NA,W,6650,69,NA,3,1,6,3,1,1,1,5,2,0,1,1,1,2,2,2,2,3,1,2,2,0,1419,2,1,5,1,NA,NA,WESTCHESTER,60154,2313,0.5317769130998703,0.16169476869865976,0.041936878512753996,0.24297449200172935,0.043233895373973194,80047,Westchester,0,0,4,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,91023,FALSE,TRUE,TRUE
71,211,73,73084,556160,190460,NA,O,2976,112,2,2,2,10,4,1,1,2,5,2,0,3,2,0,2,2,2,2,3,1,2,2,0,2034,2,2,2,NA,NA,NA,CHICAGO,60613,3779,0.8110611272823498,0.007673987827467584,0.041545382376290026,0.09605715797830114,0.08017994178354063,14000,Chicago,0,0,1,0,0,0,BLAINE,LAKE VIEW HS,6.89,122708,FALSE,TRUE,TRUE
72,295,31,31102,186450,26960,NA,T,3172,36,NA,3,1,5,2,4,3,1,5,1,1,1,2,0,2,NA,2,2,3,2,1,1,0,1319,2,1,5,1,NA,NA,WESTCHESTER,60154,5569,0.664571736397917,0.07739270964266474,0.059974860836775,0.19285329502603699,0.010414796193212426,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,9.688,85958,FALSE,TRUE,TRUE
73,203,73,73012,324230,131250,NA,W,3125,122,NA,1,1,6,3,1,1,1,5,1,0,1,2,0,2,2,2,2,3,1,2,2,0,1378,2,1,5,1,NA,NA,CHICAGO,60625,3879,0.6901263212168085,0.05207527713328177,0.046145913895333845,0.18381026037638568,0.051559680329981955,14000,Chicago,0,0,1,0,1,0,CHAPPELL,AMUNDSEN HS,6.89,85368,FALSE,TRUE,TRUE
74,278,24,24081,414520,49900,NA,O,5253,20,NA,2,1,9,4,1,3,1,5,1,0,3,2,1,2,2,2,2,3,2,2,2,0,2600,2,1,2,NA,NA,NA,SKOKIE,60076,5224,0.46248085758039814,0.12117151607963246,0.27833078101071973,0.08422664624808576,0.10758039816232771,70122,Skokie,0,0,7,0,0,0,SCHOOL DISTRICT 73 1/2,COMMUNITY HIGH SCHOOL  219,10.506,92547,FALSE,TRUE,TRUE
75,295,29,29033,184730,22810,NA,W,3651,34,NA,1,1,4,1,1,3,1,5,1,0,1,1,0,2,NA,2,2,1,1,1,1,0,1374,2,1,5,1,NA,NA,HOFFMAN ESTATES,60192,4955,0.6302724520686176,0.02119071644803229,0.2343087790110999,0.06881937436932392,0.09081735620585267,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.023,116563,FALSE,TRUE,TRUE
76,202,13,13170,115450,31500,NA,W,7875,65,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,960,2,1,1,NA,NA,NA,TINLEY PARK,60477,3956,0.7997977755308392,0.053842264914054604,0.016177957532861477,0.11425682507583418,0.03185035389282103,75484,Tinley Park,0,0,1,0,0,1,SCHOOL DISTRICT C C  146,COMMUNITY HIGH SCHOOL  228,14.44,65216,FALSE,TRUE,TRUE
77,205,39,39160,107440,52240,NA,W,10448,120,NA,1,1,9,4,1,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1957,2,1,2,NA,NA,NA,WORTH,60482,4444,0.786003600360036,0.03802880288028803,0.008775877587758775,0.15706570657065708,0.02025202520252025,83518,Worth,0,0,1,0,0,0,SCHOOL DISTRICT  127,COMMUNITY HIGH SCHOOL  218,14.393,49702,FALSE,TRUE,TRUE
78,278,35,35040,267010,40440,GD,W,8514,47,NA,3,1,8,4,2,3,1,5,1,1,3,1,1,2,NA,2,2,3,3,1,1,0,2383,2,1,2,NA,NA,NA,SCHAUMBURG,60193,2698,0.6378799110452187,0.0037064492216456633,0.15789473684210525,0.1586360266864344,0.0748702742772424,68003,Schaumburg,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,9.172189655172414,107174,FALSE,TRUE,TRUE
79,278,28,28100,355670,79560,NA,W,12240,22,NA,3,1,8,4,1,3,1,5,1,1,3,3,1,2,2,2,2,5,2,1,1,0,3435,2,1,2,NA,NA,NA,ORLAND PARK,60467,8884,0.8615488518685277,0.012606933813597478,0.04558757316524088,0.05571814497973886,0.04907699234579019,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,105942,FALSE,TRUE,TRUE
80,203,32,32120,27140,28720,NA,W,8837,66,NA,3,1,6,3,2,3,1,5,2,0,3,1,1,2,NA,2,2,7,NA,NA,NA,0,1400,2,1,1,NA,NA,NA,PARK FOREST,60466,4957,0.28706879160782733,0.5844260641517046,0,0.0841234617712326,0.08533387129312084,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,37.326,55570,FALSE,FALSE,TRUE
81,211,37,37051,145740,20000,NA,W,5000,46,3,2,1,15,9,2,3,2,5,2,0,3,3,1,2,NA,2,2,7,NA,NA,NA,0,4134,2,2,3,NA,NA,NA,CALUMET CITY,60409,3601,0.029991668980838656,0.9297417384059984,0.0019439044709802832,0.038322688142182725,0,10487,Calumet City,0,0,5,1,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,25.315,44456,FALSE,FALSE,TRUE
82,202,72,72200,101310,30000,AV,T,3750,66,NA,2,1,5,2,1,1,1,5,2,0,2,1,1,NA,NA,2,2,3,1,2,2,0,840,2,1,1,3,NA,NA,CHICAGO,60652,3552,0.02364864864864865,0.6734234234234234,0,0.28716216216216217,0.03153153153153153,14000,Chicago,0,0,1,0,0,0,HAMPTON,BOGAN HS,6.934,62391,FALSE,TRUE,TRUE
83,211,70,70080,146340,45820,NA,W,5092,107,3,2,2,15,6,1,3,2,5,2,0,3,3,3,2,NA,2,2,3,1,2,2,0,4551,2,2,3,NA,NA,NA,CHICAGO,60649,3569,0.011207621182404036,0.9604931353320257,0,0.018772765480526758,0.019052956010086858,14000,Chicago,0,0,1,0,0,0,BOUCHET,CHICAGO VOCATIONAL HS,6.88386464826358,18432,FALSE,TRUE,TRUE
84,203,37,37101,49360,20920,GD,W,5580,60,NA,3,1,6,3,2,3,1,5,2,0,3,1,1,NA,NA,2,2,4,1,2,2,0,1167,2,1,1,NA,NA,NA,CALUMET CITY,60409,5676,0.13178294573643412,0.6321353065539113,0,0.22251585623678646,0.027131782945736434,10487,Calumet City,0,0,1,0,0,0,SCHOOL DISTRICT 157,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,25.497,39375,FALSE,TRUE,TRUE
85,206,19,19010,209500,42900,NA,T,7800,110,NA,1,1,8,4,1,3,2,5,2,2,2,2,0,2,2,2,2,3,1,2,2,0,2338,2,1,2,3,NA,NA,LEMONT,60439,6124,0.8585891574134552,0,0.022534291312867407,0.0948726322664925,0.04555845852384063,42795,Lemont,0,0,1,0,0,0,COMBINED SCHOOL DISTRICT C.C. NO. 113A,LEMONT TOWNSHIP HIGH SCHOOL  210,7.932,92984,FALSE,TRUE,TRUE
86,205,34,34010,199060,58180,NA,W,6650,74,NA,2,1,6,3,1,3,1,5,2,0,2,1,0,2,NA,2,2,3,1,2,2,0,1210,2,1,2,3,NA,NA,NORTH RIVERSIDE,60546,5025,0.6153233830845771,0.030845771144278607,0.006567164179104477,0.3227860696517413,0.04895522388059702,54144,North Riverside,0,0,1,0,0,0,SCHOOL DISTRICT 94,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,8.677,63383,FALSE,TRUE,TRUE
87,207,18,18012,181730,57850,NA,W,7714,28,NA,1,1,7,4,2,3,1,5,1,1,3,2,1,2,1,2,2,3,1,2,2,0,1920,2,1,2,NA,NA,NA,BARTLETT,60103,12447,0.544629227926408,0.02024584237165582,0.26351731340885354,0.1408371495139391,0.049971880774483814,04013,Bartlett,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,11.245,97684,FALSE,TRUE,TRUE
88,203,11,11030,127730,60460,NA,W,5625,71,NA,2,1,5,3,3,1,1,5,1,0,3,1,0,2,2,2,2,2,1,2,2,0,1080,2,1,1,NA,NA,NA,BERWYN,60402,3593,0.34734205399387696,0.015029223490119677,0.0520456443083774,0.5763985527414417,0.018369050932368493,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,69167,FALSE,TRUE,TRUE
89,203,70,70120,86510,33180,NA,W,3687,60,NA,2,1,4,3,1,1,1,5,2,0,1,1,0,NA,NA,2,2,3,1,2,2,0,1157,2,1,1,3,NA,NA,CHICAGO,60619,2547,7.852375343541421e-4,0.9874361994503337,0,0,0.01884570082449941,14000,Chicago,0,0,1,0,0,0,"WASHINGTON, H",HARLAN HS,6.88386464826358,30714,FALSE,TRUE,TRUE
90,278,30,30011,209370,53210,NA,W,8515,49,NA,3,1,7,4,4,3,1,5,1,1,3,2,1,2,NA,2,2,3,3,1,1,0,2491,2,1,2,NA,NA,NA,PALOS HILLS,60465,6693,0.9188704616763783,0.0064246227401763036,0.020469146869864036,0.052741670401912445,0.0029881966233378156,57394,Palos Hills,0,0,10,1,0,0,SCHOOL DISTRICT  117,CONSOLIDATED HIGH SCHOOL  230,11.823,66287,FALSE,TRUE,TRUE
91,278,22,22050,152690,115690,NA,T,11569,62,NA,3,1,9,6,1,3,1,5,2,1,2,2,0,2,NA,2,2,1,2,1,2,0,2098,2,1,2,3,NA,NA,DES PLAINES,60016,7258,0.4475062000551116,0.04381372278864701,0.3568476164232571,0.14149903554698265,0.020666850372003307,NA,NA,0,1,4,1,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,9.253,60682,FALSE,TRUE,TRUE
92,204,26,26010,192220,62130,NA,O,5403,80,NA,1,1,7,3,4,3,1,5,1,1,1,2,1,2,2,2,2,7,NA,NA,NA,0,2163,2,1,5,1,NA,NA,HARWOOD HEIGHTS,60706,4418,0.7227252150294251,0.010638297872340425,0.10457220461747398,0.15799004074241738,0.004074241738343142,33435,Harwood Heights,0,0,1,0,0,0,SCHOOL DISTRICT 86,COMMUNITY HIGH SCHOOL  234,8.107,54525,FALSE,FALSE,TRUE
93,234,16,16010,211080,65320,NA,W,10050,58,NA,3,1,6,3,3,1,1,5,1,1,3,1,1,2,NA,2,2,3,2,2,2,0,1332,2,1,4,NA,NA,NA,MOUNT PROSPECT,60056,4182,0.8275944524151124,0.027259684361549498,0.09110473457675754,0.05188904830224773,0.00430416068866571,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,8.666,87889,FALSE,TRUE,TRUE
94,206,17,17210,448500,102000,NA,W,8500,125,NA,3,1,9,5,3,3,1,5,1,0,2,2,1,2,2,2,2,3,1,2,2,0,3186,2,1,2,3,NA,1,EVANSTON,60202,3658,0.405686167304538,0.2728266812465828,0.015035538545653362,0.22580645161290322,0.15527610716238383,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.14,83036,FALSE,TRUE,TRUE
95,203,71,71402,192420,69600,NA,W,4800,67,NA,2,1,5,3,1,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1124,2,1,1,NA,NA,NA,CHICAGO,60630,4467,0.6176404745914484,0.0047011417058428475,0.0861875979404522,0.2637116633087083,0.05417506156256996,14000,Chicago,0,0,2,1,0,0,BEAUBIEN,TAFT HS,6.894,69736,FALSE,TRUE,TRUE
96,205,38,38081,251400,70300,NA,W,20088,79,NA,2,1,7,4,3,3,1,5,2,0,2,2,0,2,2,2,2,3,1,1,2,0,1471,2,1,2,3,NA,1,PROSPECT HEIGHTS,60070,6430,0.8926905132192846,0.0104199066874028,0.05925349922239502,0.029393468118195955,0.016485225505443235,62016,Prospect Heights,0,0,1,0,0,0,SCHOOL DIST 23 PROSPECT HEIGHTS,ARLINGTON HTS TWNSHP H S 214,9.72,58212,FALSE,TRUE,TRUE
97,234,22,22070,241150,58150,NA,W,7504,61,NA,2,1,6,3,3,1,1,5,1,0,3,2,0,NA,NA,2,2,3,1,1,2,0,1307,2,1,4,NA,NA,NA,MORTON GROVE,60053,3141,0.5313594396688952,0.07736389684813753,0.26392868513212353,0.046163642152180835,0.1139764406240051,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT  63,MAINE TOWNSHIP HIGH SCHOOL  207,9.008,64331,FALSE,TRUE,TRUE
98,203,72,72030,128950,37800,NA,W,3780,102,NA,1,1,5,3,2,3,1,5,2,0,1,1,1,2,NA,2,2,3,1,2,2,0,1214,2,1,5,1,NA,NA,CHICAGO,60632,5691,0.15006150061500614,0.017220172201722016,0.027411702688455455,0.8033737480231945,0.003865752943243718,14000,Chicago,0,0,3,0,0,0,EDWARDS,CURIE HS,6.934,44266,FALSE,TRUE,TRUE
99,234,24,24031,242680,60000,NA,W,7500,65,NA,3,1,6,3,3,1,2,5,1,0,3,1,1,2,2,2,1,3,1,2,2,0,1296,2,1,4,NA,NA,NA,MORTON GROVE,60053,3977,0.6009554940910233,0.014583857178777974,0.27935629871762635,0.09127483027407593,0.024138798089011818,50647,Morton Grove,0,0,1,0,0,0,SCHOOL DISTRICT 67,COMMUNITY HIGH SCHOOL  219,8.959,94471,FALSE,TRUE,TRUE
100,203,39,39010,157520,36990,NA,T,7399,51,NA,2,1,5,3,1,3,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1272,2,1,1,NA,NA,NA,OAK LAWN,60453,3798,0.7659294365455502,0.03264876250658241,0.00842548709847288,0.16245392311743023,0.03765139547130068,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,11.134,63973,FALSE,TRUE,TRUE
101,295,25,25011,554180,22620,NA,W,3016,11,NA,3,1,7,3,1,1,1,5,1,1,3,2,1,2,2,2,2,3,2,1,1,0,2530,2,1,2,NA,NA,NA,GLENVIEW,60026,5365,0.7875116495806151,0.022180801491146318,0.10456663560111835,0.06150978564771668,0.04100652376514446,29938,Glenview,0,0,5,0,0,0,SCHOOL DISTRICT C C 34,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,7.153,118542,FALSE,TRUE,TRUE
102,204,15,15030,157440,38760,NA,W,4191,97,NA,2,1,10,5,1,1,2,5,1,0,1,3,1,2,2,2,2,3,1,2,2,0,1727,2,1,6,3,1,NA,CICERO,60804,6490,0.042835130970724195,0.039445300462249616,0.015254237288135594,0.8942989214175655,0.009553158705701078,14351,Cicero,0,0,1,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.731,55168,FALSE,TRUE,FALSE
103,203,70,70121,84610,35000,NA,W,4375,96,NA,2,1,9,6,3,1,1,5,1,0,1,3,0,2,2,2,2,7,NA,NA,NA,0,1722,2,1,5,1,NA,NA,CHICAGO,60619,1693,0.01299468399291199,0.9793266391021854,0.00767867690490254,0,0,14000,Chicago,0,0,1,0,0,0,ASHE,HARLAN HS,6.88386464826358,25931,FALSE,FALSE,TRUE
104,203,38,38010,194130,53440,NA,T,9295,56,NA,3,1,7,3,1,1,1,5,1,1,3,3,0,NA,NA,2,2,3,3,1,2,0,1286,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,1685,0.8249258160237388,0.0011869436201780415,0.12225519287833828,0.01483679525222552,0.04747774480712166,51089,Mount Prospect,0,0,1,0,0,0,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,10.665,90529,FALSE,TRUE,TRUE
105,202,11,11070,118730,47400,NA,W,4410,65,NA,2,1,5,3,1,3,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,949,2,1,1,NA,NA,NA,BERWYN,60402,8292,0.2575976845151954,0.011939218523878437,0.004100337674867342,0.7130969609261939,0.02653159671972986,05573,Berwyn,0,0,1,0,0,0,SCHOOL DISTRICT  100,BERWYN CICERO STICKNEY HIGH SCHOOL 201,15.456,62167,FALSE,TRUE,TRUE
106,206,34,34050,281060,114000,NA,W,12000,110,NA,3,1,7,4,1,1,2,2,1,1,2,2,2,2,2,2,2,4,1,2,2,0,2392,2,1,2,3,NA,NA,RIVERSIDE,60546,5210,0.7667946257197696,0.026103646833013437,0.03435700575815739,0.16698656429942418,0.011516314779270634,64421,Riverside,0,0,4,0,0,0,SCHOOL DISTRICT 96,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,12.07,91607,FALSE,TRUE,TRUE
107,211,72,72092,67960,20310,NA,W,3125,129,2,1,1,8,5,1,1,2,5,2,0,1,3,0,2,2,2,2,3,1,2,2,0,1344,2,2,2,3,NA,1,CHICAGO,60621,1426,7.012622720897616e-4,0.884992987377279,0.029453015427769985,0.07784011220196353,0.014025245441795231,14000,Chicago,0,0,4,1,0,0,DEWEY,HOPE HS,6.873317191283292,22104,FALSE,TRUE,TRUE
108,211,24,24031,398450,39680,NA,W,4960,64,4,2,1,16,8,1,3,1,5,2,0,3,4,0,2,NA,2,2,7,NA,NA,NA,0,4205,2,2,2,NA,NA,NA,SKOKIE,60077,5080,0.5596456692913386,0.022637795275590553,0.2466535433070866,0.16338582677165353,0.015354330708661417,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 69,COMMUNITY HIGH SCHOOL  219,11.024,49009,FALSE,FALSE,TRUE
109,203,72,72212,63640,30000,NA,W,3750,92,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1371,2,1,1,NA,NA,NA,CHICAGO,60620,5007,5.991611743559018e-4,0.9796285200718994,0,0.0051927301777511484,0.01457958857599361,14000,Chicago,0,0,1,0,0,0,JOPLIN,HIRSCH HS,6.873317191283292,42596,FALSE,TRUE,TRUE
110,203,29,29033,189890,60000,NA,W,9600,51,NA,3,1,6,4,3,1,1,5,2,0,3,2,1,NA,NA,2,2,3,3,1,2,0,1295,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60192,3805,0.8086727989487517,0,0.1340341655716163,0.0202365308804205,0.07411300919842313,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C  15,PALATINE TOWNSHIP HIGH SCHOOL  211,10.023,123594,FALSE,TRUE,TRUE
111,203,35,35170,170400,54920,GD,O,9553,51,NA,1,1,7,3,2,3,1,5,2,1,3,1,1,2,NA,2,2,3,1,2,2,0,1416,2,1,1,NA,NA,NA,HOFFMAN ESTATES,60169,3227,0.6780291292221878,0,0.15990083669042454,0.12240471025720484,0.07499225286643942,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.04,76959,FALSE,TRUE,TRUE
112,203,72,72223,91880,22500,NA,W,3000,99,NA,2,1,4,3,2,3,1,5,2,0,3,1,0,2,2,2,2,1,1,2,2,0,1113,2,1,1,NA,NA,NA,CHICAGO,60620,3012,0.02158034528552457,0.9548472775564409,0.008632138114209827,0,0.02755644090305445,14000,Chicago,0,0,1,0,0,0,GRESHAM,HIRSCH HS,6.873317191283292,37628,FALSE,TRUE,TRUE
113,203,24,24060,324130,75650,NA,W,7205,62,NA,1,1,6,4,1,3,1,5,1,1,3,1,1,2,2,2,2,1,3,1,2,0,1575,2,1,1,NA,NA,NA,EVANSTON,60203,3937,0.7043434086868173,0.055626111252222506,0.15113030226060453,0.06375412750825502,0.04343408686817374,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,7.906,114167,FALSE,TRUE,TRUE
114,203,28,28022,146050,43220,NA,W,9100,62,NA,3,1,6,3,2,3,1,5,1,0,3,2,0,2,2,2,2,1,3,1,2,0,1305,2,1,1,NA,NA,NA,ORLAND PARK,60462,5109,0.830886670581327,0.04952045410060677,0.08064200430612645,0.024466627520062633,0.02896848698375416,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.413,104861,FALSE,TRUE,TRUE
115,203,39,39131,83470,33000,NA,O,6600,91,NA,1,1,5,3,1,3,2,5,2,0,3,1,0,NA,NA,2,2,3,1,2,2,0,1227,2,1,1,NA,NA,NA,BLUE ISLAND,60406,5040,0.2625,0.18313492063492062,0.0035714285714285713,0.49166666666666664,0.11825396825396825,06704,Blue Island,0,0,1,0,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,15.452,47371,FALSE,TRUE,TRUE
116,208,74,74022,1062780,586070,NA,W,3349,3,NA,2,2,14,6,1,1,1,5,1,3,3,6,2,2,2,2,2,7,NA,NA,NA,0,4290,2,1,3,NA,NA,NA,CHICAGO,0-0,6795,0.8672553348050037,0.026048565121412803,0.056217807211184696,0.02119205298013245,0.05356880058866814,14000,Chicago,0,0,1,0,0,0,OGDEN,LINCOLN PARK HS,6.89,111372,TRUE,FALSE,TRUE
117,203,24,24081,222120,46740,NA,W,4920,65,NA,2,1,6,4,1,3,1,5,1,0,3,2,0,2,NA,2,2,3,1,2,2,0,1439,2,1,1,NA,NA,NA,SKOKIE,60076,6261,0.4302827024436991,0.08385241974125539,0.3347708033860406,0.09998402811052548,0.10222009263695896,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 73,COMMUNITY HIGH SCHOOL  219,10.149,68815,FALSE,TRUE,TRUE
