"pid","assessed_value"
1540,219153.725933333
1541,1160226.27026667
1542,73144.8898666667
1543,712318.5584
1544,386667.391352381
1545,588283.512466667
1546,180616.43371746
1547,352876.368666667
1548,367555.808114286
1549,138040.814866667
1550,230888.678466667
1551,711962.111390476
1552,154570.194727273
1553,511123.435885714
1554,2130582.65053333
1555,232079.095466667
1556,184519.619733333
1557,488444.2054
1558,230122.000533333
1559,638069.001866667
1560,335649.498866667
1561,257289.9464
1562,216255.9164
1563,127372.16
1564,112986.069733333
1565,185757.329066667
1566,86772.5852285714
1567,199827.247933333
1568,568259.984466667
1569,265570.592060606
1570,228414.9174
1571,168609.70807619
1572,218559.695333333
1573,201021.0272
1574,1063728.27666667
1575,352314.678866667
1576,366565.557133333
1577,652337.737466667
1578,268002.169866667
1579,272101.020977778
1580,277030.864866667
1581,550959.571266667
1582,245915.248
1583,209143.2078
1584,394851.181933333
1585,348760.609657143
1586,83512.7169333334
1587,96134.6384666667
1588,1786111.14013333
1589,72277.9904666667
1590,180199.504666667
1591,163684.7718
1592,419023.195537255
1593,636007.2602
1594,455619.718666667
1595,951346.820133333
1596,288886.533666667
1597,341054.573644445
1598,669337.096733333
1599,107263.555533333
1600,361409.497266667
1601,151799.631133333
1602,177482.675266667
1603,352547.645133333
1604,142851.243733333
1605,415270.3678
1606,186894.12
1607,594156.7468
1608,219455.637666667
1609,154192.383121212
1610,161195.843533333
1611,820564.136266667
1612,122211.718266667
1613,191206.7864
1614,227069.326657143
1615,301865.070761905
1616,157842.567733333
1617,177101.4598
1618,642148.798133333
1619,138548.775513997
1620,105789.815666667
1621,380147.348
1622,719558.492460606
1623,167160.7312
1624,283905.009685714
1625,186959.7884
1626,245997.234333333
1627,223622.824533333
1628,300713.597666667
1629,222851.6872
1630,103241.064238095
1631,89349.2004
1632,134160.0038
1633,281193.448266667
1634,653303.69127619
1635,99736.3324666667
1636,261938.197555556
1637,223026.861933333
1638,52088.7455238095
1639,210583.66452381
1640,193785.804133333
1641,359454.496971429
1642,472934.110933333
1643,172268.710666667
1644,144228.545245614
1645,315903.6992
1646,117505.741066667
1647,270852.5538
1648,200823.774533333
1649,257854.355238095
1650,289865.2676
1651,512178.155
1652,222244.5234
1653,284904.4138
1654,797970.131666667
1655,226898.199019048
1656,91080.9832
1657,399990.775066667
1658,310198.0898
1659,189231.019533333
1660,154102.584133333
1661,852475.9442
1662,317198.011333333
1663,623204.577266667
1664,762587.220428572
1665,166985.220228571
1666,476541.485352381
1667,556133.154
1668,221336.5934
1669,132807.7806
1670,141711.877127273
1671,322315.130333333
1672,587239.753777778
1673,1161678.49453333
1674,619438.748666667
1675,200124.790933333
1676,217910.730666667
1677,438372.5962
1678,265522.248933333
1679,655402.7136
1680,228915.911666667
1681,155592.491828571
1682,553620.803733333
1683,280160.0272
1684,159559.808866667
1685,283466.059333333
1686,210001.844933333
1687,191485.287066667
1688,181046.541733333
1689,365045.8248
1690,195459.252666667
1691,119504.363066667
1692,187189.32452381
1693,329118.976844444
1694,153680.962866667
1695,100175.520790476
1696,209404.817155556
1697,305508.577333333
1698,323699.565333333
1699,206340.337333333
1700,425991.350733333
1701,249558.896228571
1702,390204.2976
1703,178226.306066667
1704,576820.766933333
1705,223388.204666667
1706,306266.994866667
1707,92800.1463333333
1708,324660.730666667
1709,71057.2762666667
1710,200361.122
1711,208516.462361905
1712,419856.613133333
1713,414521.766266667
1714,86956.5617333333
1715,444079.975
1716,161335.422
1717,301119.8692
1718,1000141.933
1719,299196.8872
1720,136291.174933333
1721,140380.865530447
1722,191165.053733333
1723,270927.7736
1724,450251.302733333
1725,254249.503866667
1726,327675.171904762
1727,202481.091065801
1728,239252.1284
1729,195043.153066667
1730,140873.9912
1731,368671.2466
1732,357908.421733333
1733,348425.289333333
1734,151161.2838
1735,142451.681751515
1736,217455.888466667
1737,652050.691533333
1738,354173.771666667
1739,296393.221266667
1740,241725.619266667
1741,571636.221115873
1742,1221296.64
1743,220308.3306
1744,373636.123333333
1745,365210.113733333
1746,293041.993466667
1747,126852.4206
1748,198200.559666667
1749,456169.794133333
1750,126413.9986
1751,299610.6428
1752,139111.622466667
1753,405277.959085714
1754,295743.7502
1755,262114.14147619
1756,129828.827504762
1757,307037.015666667
1758,146904.210133333
1759,258070.7632
1760,108711.068466667
1761,172599.0252
1762,254738.786666667
1763,259379.583866667
1764,96701.5640666667
1765,222448.0516
1766,434352.216
1767,247902.522752381
1768,440394.007533333
1769,111463.024533333
1770,304652.731466667
1771,247108.294066667
1772,187449.640466667
1773,262831.1674
1774,217511.326333333
1775,233412.565666667
1776,262885.712333333
1777,179553.303047619
1778,260331.906666667
1779,996935.808533333
1780,66251.5196666667
1781,282059.015466667
1782,298833.6636
1783,228876.4044
1784,2921176.16413333
1785,526580.781878266
1786,298026.440333333
1787,1431501.09926667
1788,320107.6748
1789,131790.514333333
1790,158304.140133333
1791,398549.454133333
1792,232518.714666667
1793,234320.383333333
1794,329640.989666667
1795,276729.257847619
1796,189996.607666667
1797,298976.836466667
1798,432450.9584
1799,220032.6778
1800,273732.447666667
1801,304171.0898
1802,300152.257333333
1803,388303.151333333
1804,390245.550866667
1805,501568.648333333
1806,242388.2064
1807,320345.733666667
1808,387493.171266667
1809,123522.4496
1810,181248.005
1811,339679.645
1812,534492.9976
1813,188019.286695238
1814,500044.941361905
1815,395993.717666667
1816,104587.7042
1817,677834.889333333
1818,83931.0916666667
1819,245079.790666667
1820,200186.9712
1821,221404.463551515
1822,475166.527533333
1823,201818.302933333
1824,116056.8408
1825,220070.828533333
1826,174022.754371428
1827,66978.8911333333
1828,151103.9714
1829,298670.775377778
1830,326658.356962137
1831,420084.114409524
1832,274545.028333333
1833,137183.715580952
1834,179917.256609524
1835,213306.440133333
1836,308867.924933333
1837,101965.247459163
1838,359334.077555556
1839,158742.988193939
1840,216674.011485714
1841,238051.707266667
1842,247611.43412381
1843,291054.445933333
1844,307275.913977778
1845,157193.2462
1846,344315.68
1847,292318.812847619
1848,356323.438742857
1849,262322.835866667
1850,260427.857533333
1851,201629.654266667
1852,124195.2676
1853,211287.5726
1854,422273.903
1855,156574.1388
1856,219331.130833333
1857,368216.322933333
1858,268592.094990476
1859,245670.7826
1860,89711.1188666667
1861,150531.847333333
1862,304362.710533333
1863,228042.351
1864,607735.935
1865,99947.93
1866,141894.759060606
1867,152192.8108
1868,234463.3964
1869,73579.261247619
1870,425405.819066667
1871,908715.477666667
1872,232563.984909091
1873,919706.482161905
1874,119127.291
1875,170024.280866667
1876,300323.148789744
1877,786753.357866667
1878,114732.300716908
1879,256738.805790476
1880,128583.673177778
1881,530371.478895238
1882,207327.202
1883,713758.231066667
1884,279907.632
1885,213724.322
1886,89144.6678
1887,111309.2584
1888,519881.229933334
1889,233793.649533333
1890,197423.402711111
1891,322912.382133333
1892,196312.767774359
1893,378525.115666667
1894,154920.740838095
1895,167957.611466667
1896,919876.0032
1897,188411.710266667
1898,190552.294666667
1899,385384.8432
1900,233359.461704762
1901,299541.2792
1902,344781.549333333
1903,555442.164
1904,135285.371473684
1905,476297.718666667
1906,182037.907
1907,1381481.6236
1908,310870.893733333
1909,191176.06647619
1910,113835.186473016
1911,524668.262872727
1912,191825.077266667
1913,288192.111
1914,283168.594866667
1915,203190.688
1916,680042.293
1917,84069.0177333334
1918,130859.341066667
1919,332050.278752381
1920,147851.837333333
1921,1349838.65673333
1922,267681.111666667
1923,131976.23730873
1924,192758.476
1925,122397.426590476
1926,93794.2934095238
1927,208318.115142857
1928,319147.862266667
1929,308916.485933333
1930,476706.038866667
1931,108390.669233333
1932,228031.791828571
1933,601603.716666667
1934,148687.327066667
1935,872344.468533333
1936,835715.586
1937,183193.398276923
1938,533115.728733333
1939,161729.315390476
1940,552365.374659163
1941,364271.292333333
1942,267760.6764
1943,208754.7674
1944,306590.1978
1945,350217.8048
1946,129082.207911111
1947,717502.115666667
1948,110929.1198
1949,1449825.1754
1950,344708.376466666
1951,450829.848
1952,123838.0694
1953,194689.26
1954,345913.756222222
1955,267159.463
1956,273344.3904
1957,65756.3305333333
1958,301385.546466667
1959,270453.601133333
1960,170995.5166
1961,193028.898466667
1962,331017.040666667
1963,198464.621333333
1964,175468.317514286
1965,214599.622844444
1966,72376.4873333333
1967,354630.522066667
1968,788874.249866667
1969,240000.3576
1970,164323.922866667
1971,195833.785907692
1972,72412.0310666667
1973,200695.637933333
1974,610429.516
1975,357791.220155555
1976,1048318.73613333
1977,164081.2478
1978,303918.508
1979,278252.625733333
1980,261839.076533333
1981,591045.426590476
1982,130499.8164
1983,383257.237133333
1984,167745.6394
1985,199529.007066667
1986,349922.069733333
1987,224481.392533333
1988,791755.278733333
1989,306982.334466667
1990,356007.693866667
1991,98086.8708
1992,891778.069819048
1993,729150.680133333
1994,186817.303666667
1995,191844.998666667
1996,375377.7018
1997,226501.336333333
1998,252556.1372
1999,177564.433533333
2000,161757.160533333
2001,348798.898
2002,215195.524022222
2003,486010.6032
2004,754992.376933333
2005,1079724.69
2006,582563.047933333
2007,84617.162969697
2008,535311.359733333
2009,492814.355866667
2010,84955.6487238095
2011,221145.996866667
2012,127301.0792
2013,208464.690807018
2014,88892.762
2015,181287.0444
2016,347447.803733333
2017,242703.890416162
2018,116136.935114286
2019,241111.819666667
2020,478365.9796
2021,267989.729866667
2022,370151.011133333
2023,476980.124933333
2024,161778.6944
2025,568129.727133333
2026,319114.524533333
2027,109628.378266667
2028,118968.331666667
2029,259677.773933333
2030,294751.838133333
2031,693285.743
2032,131724.806666667
2033,119600.519466667
2034,361682.016
2035,150998.856771429
2036,146805.932508225
2037,363234.308
2038,217958.663466667
2039,310737.438066667
2040,1199062.60726667
2041,294948.8884
2042,194676.085466667
2043,347441.99732381
2044,330683.327666667
2045,98907.2903619048
2046,271329.815733333
2047,1011141.9116
2048,339995.238533333
2049,195836.199911111
2050,446066.550066667
2051,429531.541133333
2052,486760.011676923
2053,315372.8428
2054,327760.674133333
2055,698400.993066667
2056,157961.924034188
2057,211780.466933333
2058,253412.211361905
2059,109887.697933333
2060,983521.460457143
2061,130752.119333333
2062,127227.7882
2063,204981.943466667
2064,160213.582666667
2065,218733.362733333
2066,286597.447866667
2067,188312.768742857
2068,215679.934333333
2069,139299.309333333
2070,124703.735733333
2071,175757.522609524
2072,538519.6022
2073,141514.458733333
2074,185351.783590476
2075,161470.6414
2076,167945.038933333
2077,397558.449755556
2078,890424.179514286
2079,139668.838511111
2080,293057.442333333
2081,76639.8374666667
2082,428051.260133333
2083,172557.776066667
2084,298437.0842
2085,900540.137066667
2086,141362.050466667
2087,392164.361266667
2088,120479.4348
2089,232473.375246784
2090,150607.968866667
2091,459187.529333333
2092,175835.5596
2093,399494.976
2094,753658.4144
2095,182860.935333333
2096,178301.932638095
2097,357047.863422222
2098,317427.185133333
2099,81691.9217333333
2100,270745.446133333
2101,427037.796933333
2102,158486.871733333
2103,131777.868793939
2104,140472.037460606
2105,130728.2566
2106,295576.851333333
2107,142738.166266667
2108,288237.052133333
2109,231646.1252
2110,176900.866333333
2111,219250.682066667
2112,132254.970727273
2113,150810.265466667
2114,156379.2182
2115,343896.804533333
2116,130873.107466667
2117,427666.5452
2118,151901.5208
2119,303019.603733333
2120,174820.914933333
2121,270770.532
2122,105915.3118
2123,254335.558577778
2124,97541.4082
2125,123524.5578
2126,166610.671066667
2127,171904.948666667
2128,1096758.76986667
2129,316146.149333333
2130,256289.233066667
2131,141966.7804
2132,263165.0272
